"date","accession","time","temp","pop","hour","minute","day"
"July 19 2018",16117020,09:38:00,29.5,"pop3",9,38,"July 19 2018"
"July 19 2018",16117021,09:39:00,28.72,"pop3",9,39,"July 19 2018"
"July 19 2018",16117022,09:39:00,28.06,"pop3",9,39,"July 19 2018"
"July 19 2018",16117023,09:40:00,25.83,"pop3",9,40,"July 19 2018"
"July 19 2018",16117024,09:40:00,29.22,"pop3",9,40,"July 19 2018"
"July 19 2018",16117025,09:41:00,26.83,"pop3",9,41,"July 19 2018"
"July 19 2018",16117027,09:43:00,29.11,"pop3",9,43,"July 19 2018"
"July 19 2018",16117028,09:44:00,26.67,"pop3",9,44,"July 19 2018"
"July 19 2018",16117029,09:44:00,34.83,"pop3",9,44,"July 19 2018"
"July 19 2018",16117030,09:45:00,29.11,"pop3",9,45,"July 19 2018"
"July 19 2018",16117032,09:46:00,25.78,"pop3",9,46,"July 19 2018"
"July 19 2018",16117033,09:46:00,29.56,"pop3",9,46,"July 19 2018"
"July 19 2018",16117034,09:47:00,33.78,"pop3",9,47,"July 19 2018"
"July 19 2018",16117035,09:47:00,28.67,"pop3",9,47,"July 19 2018"
"July 19 2018",16117036,09:48:00,29.44,"pop3",9,48,"July 19 2018"
"July 19 2018",16117037,09:48:00,27.11,"pop3",9,48,"July 19 2018"
"July 19 2018",16117038,09:49:00,32.67,"pop3",9,49,"July 19 2018"
"July 19 2018",16117039,09:49:00,33.78,"pop3",9,49,"July 19 2018"
"July 19 2018",16117041,09:51:00,24.17,"pop3",9,51,"July 19 2018"
"July 19 2018",16117042,09:51:00,23.83,"pop3",9,51,"July 19 2018"
"July 19 2018",16117043,09:52:00,27,"pop3",9,52,"July 19 2018"
"July 19 2018",16117044,09:53:00,24.83,"pop3",9,53,"July 19 2018"
"July 19 2018",16117045,09:53:00,26.94,"pop3",9,53,"July 19 2018"
"July 19 2018",16117046,09:54:00,24.56,"pop3",9,54,"July 19 2018"
"July 19 2018",16117047,09:55:00,31.44,"pop3",9,55,"July 19 2018"
"July 19 2018",16117048,09:55:00,23.72,"pop3",9,55,"July 19 2018"
"July 19 2018",16117049,09:56:00,25.61,"pop3",9,56,"July 19 2018"
"July 19 2018",16117050,09:56:00,23.28,"pop3",9,56,"July 19 2018"
"July 19 2018",16117053,09:58:00,29.44,"pop3",9,58,"July 19 2018"
"July 19 2018",16117055,09:59:00,30.39,"pop3",9,59,"July 19 2018"
"July 19 2018",16117058,10:01:00,31.39,"pop3",10,1,"July 19 2018"
"July 19 2018",16117059,10:01:00,30.33,"pop3",10,1,"July 19 2018"
"July 19 2018",16117062,10:03:00,33.33,"pop3",10,3,"July 19 2018"
"July 19 2018",16117063,10:03:00,26.89,"pop3",10,3,"July 19 2018"
"July 19 2018",16117064,10:04:00,24.83,"pop3",10,4,"July 19 2018"
"July 19 2018",16117065,10:04:00,26.33,"pop3",10,4,"July 19 2018"
"July 19 2018",16117066,10:05:00,27.78,"pop3",10,5,"July 19 2018"
"July 19 2018",16117067,10:05:00,28.89,"pop3",10,5,"July 19 2018"
"July 19 2018",16117068,10:06:00,29.89,"pop3",10,6,"July 19 2018"
"July 19 2018",16117069,10:06:00,30.39,"pop3",10,6,"July 19 2018"
"July 19 2018",16117070,10:07:00,29.33,"pop3",10,7,"July 19 2018"
"July 19 2018",16117071,10:07:00,27.33,"pop3",10,7,"July 19 2018"
"July 19 2018",16117072,10:07:00,29.5,"pop3",10,7,"July 19 2018"
"July 19 2018",16117073,10:08:00,27.72,"pop3",10,8,"July 19 2018"
"July 19 2018",16117074,10:08:00,27.33,"pop3",10,8,"July 19 2018"
"July 19 2018",16117075,10:09:00,28.89,"pop3",10,9,"July 19 2018"
"July 19 2018",16117076,10:09:00,28.06,"pop3",10,9,"July 19 2018"
"July 19 2018",16117077,10:10:00,26.11,"pop3",10,10,"July 19 2018"
"July 19 2018",16117079,10:10:00,30.56,"pop3",10,10,"July 19 2018"
"July 19 2018",16117080,10:11:00,26.94,"pop3",10,11,"July 19 2018"
"July 19 2018",16117081,10:11:00,26.67,"pop3",10,11,"July 19 2018"
"July 19 2018",16117082,10:11:00,28.78,"pop3",10,11,"July 19 2018"
"July 19 2018",16117083,10:12:00,29.39,"pop3",10,12,"July 19 2018"
"July 19 2018",16117084,10:13:00,27.06,"pop3",10,13,"July 19 2018"
"July 19 2018",16117085,10:13:00,31.11,"pop3",10,13,"July 19 2018"
"July 19 2018",16117087,10:14:00,28.78,"pop3",10,14,"July 19 2018"
"July 19 2018",16117088,10:14:00,30.56,"pop3",10,14,"July 19 2018"
"July 19 2018",16117089,10:15:00,22.56,"pop3",10,15,"July 19 2018"
"July 19 2018",16117090,10:15:00,30.67,"pop3",10,15,"July 19 2018"
"July 19 2018",16117091,10:16:00,31.5,"pop3",10,16,"July 19 2018"
"July 19 2018",16117092,10:16:00,29.83,"pop3",10,16,"July 19 2018"
"July 19 2018",16117093,10:32:00,35.89,"pop3",10,32,"July 19 2018"
"July 19 2018",16117094,10:32:00,37.78,"pop3",10,32,"July 19 2018"
"July 19 2018",16117095,10:33:00,35,"pop3",10,33,"July 19 2018"
"July 19 2018",16117096,10:33:00,36.89,"pop3",10,33,"July 19 2018"
"July 19 2018",16117097,10:34:00,34.11,"pop3",10,34,"July 19 2018"
"July 19 2018",16117099,10:35:00,34.17,"pop3",10,35,"July 19 2018"
"July 19 2018",16117100,10:35:00,31.83,"pop3",10,35,"July 19 2018"
"July 19 2018",16117101,10:35:00,31.33,"pop3",10,35,"July 19 2018"
"July 19 2018",16117102,10:35:00,31.61,"pop3",10,35,"July 19 2018"
"July 19 2018",16117103,10:36:00,34.56,"pop3",10,36,"July 19 2018"
"July 19 2018",16117104,10:36:00,39.33,"pop3",10,36,"July 19 2018"
"July 19 2018",16117105,10:36:00,36.17,"pop3",10,36,"July 19 2018"
"July 19 2018",16117106,10:37:00,31.39,"pop3",10,37,"July 19 2018"
"July 19 2018",16117107,10:37:00,34.44,"pop3",10,37,"July 19 2018"
"July 19 2018",16117108,10:37:00,33.72,"pop3",10,37,"July 19 2018"
"July 19 2018",16117109,10:38:00,37.17,"pop3",10,38,"July 19 2018"
"July 19 2018",16117110,10:38:00,33.83,"pop3",10,38,"July 19 2018"
"July 19 2018",16117113,08:50:00,32,"pop3",8,50,"July 19 2018"
"July 19 2018",16117114,08:51:00,28.56,"pop3",8,51,"July 19 2018"
"July 19 2018",16117115,08:52:00,30.17,"pop3",8,52,"July 19 2018"
"July 19 2018",16117116,08:52:00,29.67,"pop3",8,52,"July 19 2018"
"July 19 2018",16117118,08:54:00,25.5,"pop3",8,54,"July 19 2018"
"July 19 2018",16117119,08:55:00,29.5,"pop3",8,55,"July 19 2018"
"July 19 2018",16117120,08:56:00,26.78,"pop3",8,56,"July 19 2018"
"July 19 2018",16117121,08:56:00,29.5,"pop3",8,56,"July 19 2018"
"July 19 2018",16117122,08:56:00,27.56,"pop3",8,56,"July 19 2018"
"July 19 2018",16117124,08:59:00,24,"pop3",8,59,"July 19 2018"
"July 19 2018",16117125,08:59:00,24.17,"pop3",8,59,"July 19 2018"
"July 19 2018",16117126,09:00:00,25.11,"pop3",9,0,"July 19 2018"
"July 19 2018",16117127,09:01:00,25.39,"pop3",9,1,"July 19 2018"
"July 19 2018",16117128,09:01:00,26.17,"pop3",9,1,"July 19 2018"
"July 19 2018",16117129,09:03:00,26.78,"pop3",9,3,"July 19 2018"
"July 19 2018",16117131,09:05:00,23.67,"pop3",9,5,"July 19 2018"
"July 19 2018",16117132,09:05:00,29.11,"pop3",9,5,"July 19 2018"
"July 19 2018",16117133,09:06:00,27.72,"pop3",9,6,"July 19 2018"
"July 19 2018",16117134,09:08:00,28,"pop3",9,8,"July 19 2018"
"July 19 2018",16117135,09:08:00,28.39,"pop3",9,8,"July 19 2018"
"July 19 2018",16117137,09:10:00,25.72,"pop3",9,10,"July 19 2018"
"July 19 2018",16117138,09:10:00,26.44,"pop3",9,10,"July 19 2018"
"July 19 2018",16117139,09:11:00,27.61,"pop3",9,11,"July 19 2018"
"July 19 2018",16117140,09:13:00,27.89,"pop3",9,13,"July 19 2018"
"July 19 2018",16117141,09:13:00,28.83,"pop3",9,13,"July 19 2018"
"July 19 2018",16117143,09:14:00,26.94,"pop3",9,14,"July 19 2018"
"July 19 2018",16117144,09:15:00,32.44,"pop3",9,15,"July 19 2018"
"July 19 2018",16117145,09:15:00,30.22,"pop3",9,15,"July 19 2018"
"July 19 2018",16117146,09:16:00,30.67,"pop3",9,16,"July 19 2018"
"July 19 2018",16117148,09:18:00,27.06,"pop3",9,18,"July 19 2018"
"July 19 2018",16117150,09:19:00,30.83,"pop3",9,19,"July 19 2018"
"July 19 2018",16129001,09:21:00,29.78,"pop4",9,21,"July 19 2018"
"July 19 2018",16129002,09:21:00,27.83,"pop4",9,21,"July 19 2018"
"July 19 2018",16129003,09:22:00,28.72,"pop4",9,22,"July 19 2018"
"July 19 2018",16129005,09:22:00,27.39,"pop4",9,22,"July 19 2018"
"July 19 2018",16129010,09:25:00,25.56,"pop4",9,25,"July 19 2018"
"July 19 2018",16129011,09:26:00,25.89,"pop4",9,26,"July 19 2018"
"July 19 2018",16129012,09:27:00,25,"pop4",9,27,"July 19 2018"
"July 19 2018",16129013,09:28:00,28.78,"pop4",9,28,"July 19 2018"
"July 19 2018",16129014,09:29:00,25.39,"pop4",9,29,"July 19 2018"
"July 19 2018",16129015,09:30:00,22.11,"pop4",9,30,"July 19 2018"
"July 19 2018",16129016,09:31:00,26.44,"pop4",9,31,"July 19 2018"
"July 19 2018",16129017,09:32:00,22.33,"pop4",9,32,"July 19 2018"
